HS2,HS4,Group,Commodity,Cargo,Cargo_Detail,Keywords_Str,Min Tons,Max Tons,Note,HS Title,HS Decription,HS_Code,Port of Loading (F),Shipper,Count,Tons
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"COPPER, SLAG, BULK",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.30,"Onahama, Japan","Yamada Sangyo Co., Ltd.",1,1
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"CHLORIDE, SLAG",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.99,"All Other Republic Of South Africa Ports, South Africa",Tronox Mineral Sands (Pty) ) Ltd.,1,1
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"259, 910, CHLORIDE, SLAG",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.99,"All Other Republic Of South Africa Ports, South Africa",Tronox Mineral Sands (Pty) ) Ltd.,1,1
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"21001, 100, ORDE, KZN, SLAG",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.99,"Richard's Bay, South Africa",Tronox Mineral Sands (Pty) ) Ltd.,1,1
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"20404, CHLORIDE, SLAG",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.99,"All Other Republic Of South Africa Ports, South Africa",Tronox Mineral Sands (Pty) ) Ltd.,1,1
73,7306,Break-Bulk,Steel,Finished Steel,Tubular Goods,"ERW, STEEL, CASING, PIPE",1.5,60000,KEEP,"Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel:","Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel:",Classified: 7306.30,"Pohang, South Korea","Nexteel Co., Ltd.",1,1
73,7306,Break-Bulk,Steel,Finished Steel,Tubular Goods,"ERW, CARBON, STEEL, PIPE",1.5,60000,KEEP,"Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel:","Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel:",Classified: 7306.30,"Taichung, Taiwan",Chung Hung Steel Corp.,1,1
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"20004, CHLORIDE, SLAG",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.99,"All Other Republic Of South Africa Ports, South Africa",Tronox Mineral Sands (Pty) ) Ltd.,1,1
72,7210,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"ELECTROLYTIC, TINPLATE, COIL",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:",Classified: 7210.12,"Kaohsiung, Taiwan",Ton Yi Industries Corp.,1,1
72,7210,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"ELECTROLYTIC, TINPLATE",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:",Classified: 7210.12,"Kaohsiung, Taiwan",Ton Yi Industries Corp.,1,1
72,7210,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"ELECTROLYTIC, TINPLATE",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:",Classified: 7210.12,"Kaohsiung, Taiwan",Ton Yi Industrialcorp,1,1
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"16086, ORE, KZN, SLAG, CHLORIDE",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.99,"Richard's Bay, South Africa",Tronox Mineral Sands (Pty) ) Ltd.,1,1
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"079, 120, CUBIC, METERS, COPPER",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.30,"Antwerp, Belgium",,1,1
26,2620,Dry Bulk,Ferrous Raw Materials,SCM's,Slags TBN,"000, CHLORIDE, SLAG",,,KEEP,"Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:","Slag, ash and residues (other than from the manufacture of iron or steel), containing arsenic, metals or their compounds:",Classified: 2620.99,"All Other Republic Of South Africa Ports, South Africa",Tronox Mineral Sands (Pty) ) Ltd.,1,1
26,2619,Dry Bulk,Ferrous Raw Materials,Minerals,TiSlag,"TiSlag, Titanium Chloride, Tios, Titanium Bearing Slag, Ilmenite",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Richard's Bay, South Africa",Richards Bay Titanium (Pty) ) Ltd.,1,1
26,2619,Dry Bulk,Ferrous Raw Materials,Minerals,TiSlag,"TiSlag, Titanium Chloride, Tios, Titanium Bearing Slag, Ilmenite",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",,,,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Lazaro Cardenas, Mexico",Arcelormittal Mexico S.A. De C.V.,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Oita, Japan",,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other Japan Ports, Japan","Yamada Sangyo Co., Ltd.",1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Onahama, Japan","Yamada Sangyo Co., Ltd.",1,1
29,2903,Break-Bulk,General Cargo,General Cargo,General Cargo,General Cargo,0,10000,KEEP,Halogenated derivatives of hydrocarbons:,Halogenated derivatives of hydrocarbons:,,,,1,1
72,7214,Break-Bulk,Steel,Finished Steel,Long Products,"DEFORMED, REINFORCING, STEEL, BARS",1.5,60000,KEEP,"Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling:","Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling:",Classified: 7214.20,"Bourgas, Bulgaria",Promet Steel Jsc Bulgaria,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other Peoples Republic of China Ports, China",Tianjin Sunward Building Materials,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Fukuyama, Japan",Jfe Shoji Trade Corp.,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Mizushima, Japan",Jfe Shoji Trade Corp.,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Dairen, China",Jidong Development Group,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other Peoples Republic of China Ports, China",Rizhao Jinghua New Type Building,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other China (Taiwan) Ports, Taiwan",Rizhao Jinghua New Type Building,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other Peoples Republic of China Ports, China","Tangshan Tang Ang Materials Co., Ltd.",1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Muroran, Japan","Nippon Steel Trading Co., Ltd.",1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other Peoples Republic of China Ports, China",Xinda Group Cementious Material Co.,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other Viet Nam Ports, Vietnam",Vissai Ninh Binh Jsc,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other China (Taiwan) Ports, Taiwan","Insun Sg Pte., Ltd.",1,1
28,2815,Break-Bulk,General Cargo,General Cargo,General Cargo,General Cargo,0,10000,KEEP,Sodium hydroxide (Caustic soda); potassium hydroxide (Caustic potash); peroxides of sodium or potassium:,Sodium hydroxide (Caustic soda); potassium hydroxide (Caustic potash); peroxides of sodium or potassium:,,,,1,1
72,7210,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"COLD, ROLLED, STEEL, SHEET, COIL",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:",Classified: 7210.49,"All Other Viet Nam Ports, Vietnam",China Steel Nippon Steel Vn Joint,1,1
72,7219,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"COLD, ROLLED, STEEL, COILS",1.5,60000,KEEP,"Flat-rolled products of stainless steel, of a width of 600 mm or more:","Flat-rolled products of stainless steel, of a width of 600 mm or more:",Classified: 7219.90,"Kaohsiung, Taiwan",Ton Yi Industries Corp.,1,1
72,7225,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"COLD, ROLLED, NON, GRAIN, ORIENTED",1.5,60000,KEEP,"Flat-rolled products of other alloy steel, of a width of 600 mm or more:","Flat-rolled products of other alloy steel, of a width of 600 mm or more:",Classified: 7225.11,"Kaohsiung, Taiwan",China Steel Corporation,1,1
72,7219,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"COLD, ROLLED, COILS",1.5,60000,KEEP,"Flat-rolled products of stainless steel, of a width of 600 mm or more:","Flat-rolled products of stainless steel, of a width of 600 mm or more:",Classified: 7219.33,"Sepetiba Bay, Brazil",,1,1
72,7219,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"COLD, ROLLED, COIL",1.5,60000,KEEP,"Flat-rolled products of stainless steel, of a width of 600 mm or more:","Flat-rolled products of stainless steel, of a width of 600 mm or more:",Classified: 7219.33,"Sepetiba Bay, Brazil",,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Mizushima, Japan","Yamada Sangyo Co., Ltd.",1,1
72,7208,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated:",,,,1,1
72,7209,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated:",,,,1,1
72,7210,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:",,,,1,1
72,7211,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, not clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, not clad, plated or coated:",,,,1,1
72,7212,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, clad, plated or coated:",,,,1,1
72,7219,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of stainless steel, of a width of 600 mm or more:","Flat-rolled products of stainless steel, of a width of 600 mm or more:",,,,1,1
72,7220,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of stainless steel, of a width of less than 600 mm:","Flat-rolled products of stainless steel, of a width of less than 600 mm:",,,,1,1
72,7225,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of other alloy steel, of a width of 600 mm or more:","Flat-rolled products of other alloy steel, of a width of 600 mm or more:",,,,1,1
72,7226,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"Coil, Sheet, Hot Rolled, Hot Dip, Hot-Dip, Plate, Tin Plate, Cold Rolled",1.5,60000,KEEP,"Flat-rolled products of other alloy steel, of a width of less than 600 mm:","Flat-rolled products of other alloy steel, of a width of less than 600 mm:",,,,1,1
72,7210,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"COIL, PRIME, QUALITY, HOT, ROLLED",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:",Classified: 7210.70,"Kwangyang, South Korea",Posco,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Oita, Japan","Nippon Steel Trading Co., Ltd.",1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Fukuyama, Japan","Yamada Sangyo Co., Ltd.",1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Kimitsu, Japan",,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Yingkou, China","Sunward Building Materials Co., Ltd.",1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Kashima, Japan","Nippon Steel Trading Co., Ltd.",1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"All Other Japan Ports, Japan",Jfe Shoji Trade Corp.,1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Chiba, Japan","Yamada Sangyo Co., Ltd.",1,1
26,2619,Dry Bulk,Construction Materials,SCM's,Slag,"GRANULATED, BLAST, FURNACE, SLAG, GBFS",,,KEEP,"Slag, dross","(other than granulated slag), scalings and other waste from the manufacture of iron or steel",Classified: 2619.00,"Kashima, Japan",,1,1
28,2812,Break-Bulk,General Cargo,General Cargo,General Cargo,General Cargo,0,10000,KEEP,Halides and halide oxides of nonmetals:,Halides and halide oxides of nonmetals:,,,,1,1
28,2811,Break-Bulk,General Cargo,General Cargo,General Cargo,General Cargo,0,10000,KEEP,Other inorganic acids and other inorganic oxygen compounds of nonmetals:,Other inorganic acids and other inorganic oxygen compounds of nonmetals:,,,,1,1
28,2804,Break-Bulk,General Cargo,General Cargo,General Cargo,General Cargo,0,10000,KEEP,"Hydrogen, rare gases and other nonmetals:","Hydrogen, rare gases and other nonmetals:",,,,1,1
27,2714,Break-Bulk,General Cargo,General Cargo,General Cargo,General Cargo,0,10000,KEEP,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks:","Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks:",,,,1,1
27,2711,Break-Bulk,General Cargo,General Cargo,General Cargo,General Cargo,0,10000,KEEP,Petroleum gases and other gaseous hydrocarbons:,Petroleum gases and other gaseous hydrocarbons:,,,,1,1
25,2523,Dry Bulk,Construction Materials,Cement,Cement,Cement,10,65000,KEEP,"Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers:","Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers:",Classified: 2523.90,"Bukpyung, South Korea",Taiheiyo Cement Corporation,1,1
25,2523,Dry Bulk,Construction Materials,Cement,Cement,Cement,10,65000,KEEP,"Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers:","Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers:",Classified: 2523.30,"Dunkerque, France",,1,1
25,2523,Dry Bulk,Construction Materials,Cement,Cement,Cement,10,65000,KEEP,"Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers:","Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers:",Classified: 2523.21,"Hon Gai, Vietnam",,1,1
25,2523,Dry Bulk,Construction Materials,Aggregates,"Sand, Gravel, Stone, Pebbles, Limestone, Aggregates","Sand, Gravel, Stone, Pebbles, Limestone, Aggregates",,,KEEP,"Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers:","Portland cement, aluminous cement, slag cement, supersulfate cement and similar hydraulic cements, whether or not colored or in the form of clinkers:",Classified: 2523.21,"Bahia De Moin, Costa Rica",Tajo Chirripo Sa,1,1
25,2517,Dry Bulk,Construction Materials,Aggregates,"Sand, Gravel, Stone, Pebbles, Limestone, Aggregates","Sand, Gravel, Stone, Pebbles, Limestone, Aggregates",,,KEEP,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:","Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:",,,,1,1
25,2517,Dry Bulk,Construction Materials,Aggregates,"Sand, Gravel, Stone, Pebbles, Limestone, Aggregates","Sand, Gravel, Stone, Pebbles, Limestone, Aggregates",,,KEEP,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:","Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:",Classified: 2517.10,"Bahia De Moin, Costa Rica",Tajo Chirripo Sa,1,1
25,2517,Dry Bulk,Construction Materials,Aggregates,"Sand, Gravel, Stone, Pebbles, Limestone, Aggregates","Sand, Gravel, Stone, Pebbles, Limestone, Aggregates",,,KEEP,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:","Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:",Classified: 2517.10,"Saint Andrews, Nb, Canada",Carver Materials Canada Ltd.,1,1
25,2517,Dry Bulk,Construction Materials,Aggregates,"Sand, Gravel, Stone, Pebbles, Limestone, Aggregates","Sand, Gravel, Stone, Pebbles, Limestone, Aggregates",,,KEEP,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:","Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:",Classified: 2517.10,"Auld's Cove, Ns, Canada",Martin Marietta Materials Canada Limited,1,1
25,2517,Dry Bulk,Construction Materials,Aggregates,"Sand, Gravel, Stone, Pebbles, Limestone, Aggregates","Sand, Gravel, Stone, Pebbles, Limestone, Aggregates",,,KEEP,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:","Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:",Classified: 2517.10,"All Other Canada Pacific Region Ports, Canada",Orca Sand And Gravel Ltd.,1,1
25,2517,Dry Bulk,Construction Materials,Aggregates,"Sand, Gravel, Stone, Pebbles, Limestone, Aggregates","Sand, Gravel, Stone, Pebbles, Limestone, Aggregates",,,KEEP,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:","Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling, or for railway or other ballast; shingle and flint, whether or not heat-treated; macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in the first part of the heading; tarred macadam; granules, chippings and powder, of stones of heading 2515 or 2516, whether or not heat-treated:",Classified: 2517.49,"All Other Canada Pacific Region Ports, Canada",Orca Sand And Gravel Ltd.,1,1
