Party_Name,Total_Tons,Record_Count
Garantibank International Nv,55022.92,15
Traxys North America,55000.0,1
Ing Bank N. V. Amsterdam Lancy,54876.0,1
Sumitomo Corporation Of America,54636.04,351
Great Lakes Minerals,54408.98,26
Jsw Steel Usa Ohio Inc.,54254.0,4
Cargill Inc. Care Off,54239.96,36
Olympic Industries Ulc,53987.96,65
Moran Shipping Agencies Inc.,53941.21,25
Meherrin Fertilizer Inc.,53719.93,5
Univar Canada,53556.909999999996,5
United Riverhead Terminal,53282.5,8
J Global Energy Inc.,53266.38,2
Hanmi Bank,53221.77,340
Continental Cement Co. Llc,53150.0,1
Dragon Products Ltd.,53025.0,2
Nouma Trading S.A.,53003.28,4
Qq Trading Us Inc.,52972.0,16
Volvo Ce Na Division Of Volvo Group,52407.42,1671
Hyundai Motor De Mexico S. De R.L.,52318.47,516
Superior Weighting Products,52286.62,1
Bnp Paribas,52045.74,13
Tacloban Oil Mills Inc.,52000.82,6
Pt Smart Tbk,51851.91,37
Adm Biodiesel Department,51782.82,12
"Sumitomo Forestry Co., Ltd.",51764.4,30
Best Petroleum,51753.5,4
Transportacion Maritime Mexicana,51735.0,2
Indagro Sa,51585.0,2
Societe General Ny,51490.35,76
Pompeian Inc.,51151.69,117
Entertainment Cruise Productions,51074.36,9
Nyrstar Clarksville,51063.02,10
Heidtman Steel Products,50968.770000000004,101
Larpen Metallurgical Service,50950.4,97
Pluspetrol Ecuador B.V.,50871.1,2
Eastern Minerals Inc.,50766.05,2
Destileria Serralles Inc.,50547.240000000005,9
Canadian Wood Products,50501.27,59
Tenaris Bay City Inc. 2200 West,50340.96,20
Circon Environmental,50283.079999999994,64
Calucem Inc.,50043.26,10
Hyster Yale Group Inc.,50041.45,1834
General Mills Corp. Ltd.,50004.0,8
Kuhlman Dock,50000.0,4
Conexus Metals,49992.4,10
Cleveland Cliffs Burns Harbor Llc,49930.54,4
Ge Marshalling Harbour,49647.39,45
Charah,49500.0,1
Gonvauto Puebla Sa De Cv,49488.3,157
Hd Hyundai Infracore North America,49474.909999999996,295
Shell International,49444.0,3
"Uti Worldwide (Singapore) Pte., Ltd.",49246.26,4
Amalgamated Trading East,49242.1,4
Seagate Terminals Llc,49100.25,10
Suwannee American Co.,49020.0,1
Kloeckner Metals Service Centers De,49015.64,194
Borusan Pipe Us. Inc.,48945.62,18
Essix Resources Inc.,48816.1,12
Nutrimix Feed Co. Inc.,48742.94,10
Sherwood Lumber,48590.45,45
Magellan Corporation,48570.55,369
Berg Minerals Canada Inc.,48494.0,4
Koppers Inc.,48441.47,10
Nkt Inc.,48224.36,26
Intl Forest Products,48160.46,52
Mizuho Bank Ltd.,48051.53,278
Cleveland Clifs,48000.0,2
Evonik Oxeno Llc,47998.3,25
Pcs Sales (Usa) Inc.,47953.42,9
Northern Gravel & Trucking Llc,47502.0,2
Venture Global Commodities Llc,47140.72,1
Cooperative,46683.94,14
Carolina Marine Terminal,46625.6,2
Garantibank International N.V.,46620.0,8
Mississippi Lime Co.,46520.37,1
Univar Solutions Usa Inc.,46517.68,9
Fortis Alliance,46512.729999999996,90
Tengizchevroil,46231.36,1
Rio Tinto Alcan Inc.,46086.26,3
Unicredit Bank,46074.72,6
Fca International Operations Llc,46074.130000000005,159
Stellar Drilling Fluids Llc,46028.0,4
Trans Carolina Products Llc,46001.0,2
Eg Trading Group Inc.,46000.0,2
Meherrin,45999.77,9
Pike Industries,45896.39,4
Kao Specialities Americas Llc,45820.29,50
Reith Riley Construction,45540.68,6
Haven Salt Co.,45400.0,1
V Alexander & Co Inc.,45345.36,330
Keb Hana Bank,45248.85,7
Vestas Canadian Wind Technology Inc.,45064.33,27
Rottneros Ab,45063.48,26
Ptt International Trading Usa,45062.43,9
Mohawk Global Logistics,44973.85,34
Prime Wheel Corp Mex S De Rl De Cv,44766.99,17
Earthcore Industries Inc.,44746.12,5
Tricon Energy Ltd.,44422.27,9
Stamford Metal Group,44410.74,6
"Chbp Singapore Pte., Ltd.",44294.0,2
Citibank N.A.,44268.99,8
Charter Brokerage Llc,44155.58,51
Expeditors Atl,44098.65,156
Chs Inc. 5500 Cenex Drive,44093.5,1
Intercoast Materials Llc,44039.15,2
Philippine Associated Smelting And,43908.0,4
Marian Shipping Ltd.,43752.25,17
Bmo Bank N.A.,43707.82,120
Wanli Energy Services Llc,43690.01,17
Mitsubishi,43642.78,58
Oci International Inc.,43609.22,27
Hawaii Gas,43600.0,32
Manuchar Nv,43501.44,60
Walan Scp,43457.54,2
Petroleum Supply Llc,43360.0,6
Sohar Steel Llc,43335.0,6
Jebsen & Jessen,43029.24,48
Trade Finance Operations,42893.27,1
Terminal Ready Mix,42836.0,2
Itochu Kenzai,42743.34,24
Bechtel Energy Inc.,42707.24,79
Braeburn Group,42435.8,2
Shrieve Chemical Products,42372.5,7
Sierra Pacific Industries,42269.51,14
Renkert Oil Llc,42227.92,15
Terex Usa Llc,42104.09,1235
Marubeni America Corp. Los,42073.88,33
Ratner Steel Supply Co Inc.,42023.85,21
Ado Industries Inc.,42000.0,2
Gamechange Solar,41937.840000000004,58
Brunet Trading Ltd.,41636.46,3
Powin Corp,41604.5,20
T O Sinochem International Oil,41550.0,1
"To Ore & Metal Co., Ltd.",41513.36,2
Mondi Paper Sales Gmb H,41462.12,120
Expeditors St Louis Branch,41314.5,13
Ioi Global Serv,41288.0,22
Worldventure Commodities Inc.,41268.62,35
Tereftalatos Mexicanos S.A. De C.V.,41236.0,6
Adm Southport,41225.0,4
Macquarie Bank Ltd.,41181.32,58
Texas Lehigh Cement Co.,41040.0,1
Louis Dreyfus Co. Juices Na Llc,41017.6,12
Fertistream Dmcc Uae,41002.0,7
Someco America Corp.,40985.53,18
Tandem Global Logistics,40775.16,509
Hrfs Finacial Services S.A.,40608.0,2
Ton Dong A Corp.,40566.5,111
James Lyons,40447.11,18
Amd Oil Sales Llc,40402.14,130
Brown Brothers Ha,40262.38,112
Deutsche Bank Ag,40199.3,347
Phillips 66 Ferndale Refinery,40164.0,2
Sinopec (Hk),40102.0,1
Eion Corp.,40001.9,2
Ozinga South Chicago Terminal,40000.0,2
Associated Asphalt,39999.729999999996,2
Shell Lubricants,39948.25,4
Phelps Dodge Refining Corp.,39899.92999999999,2
American Chrome And Chemicals,39898.58,2
Asbestos Y Aceros Recubiertos Sa De,39799.27,54
Formosa Chemicals,39790.0,6
Raizen Centro Sul S.A.,39688.0,2
Ineos Automotive Americas Llc,39660.39,202
Natixis 3 Rue Necker,39515.0,1
Grant Prideco Lp,39511.11,113
Chemtrade,39477.97,7
Iljin Steel America Inc.,39396.0,77
"Shin Yang Steel Co., Ltd.",39320.49,30
George,39246.0,10
Ge Vernova Operations Llc,39035.89,258
Oversea Chinese Bankin,38774.0,1
Barthco International Inc.,38674.8,22
Orlen Trading Switzerland Gmb H,38650.0,1
Cemco Trading Llc,38585.0,1
Antilles Trading Co. Sezc,38507.0,2
Rukerts Terminals Corp. Acting,38496.61,25
Jfe Shoji Steel De Mexico,38283.47,52
Mitsui & Co (Canada) Ltd.,38191.73,212
Grove Us. L.L.C.,38163.96,534
Calamco Port Of Stockton Berth 8,38092.0,6
Bmw De Mexico S.A. De C.V.,38069.42,90
Industries Chimiqu,38049.07,5
Coromandel International Ltd.,38035.0,4
Ixm S.A.,37979.4,4
Eurochem Trading Usa Corp.,37900.0,3
Us Sugar,37756.58,6
Doug Wirt Stone,37737.97,8
Sucden Do Brasil Ltda,37678.0,2
Minerals Us Llc,37657.0,9
Bacardi Corp.,37574.0,4
Sennebogen Llc,37527.27,740
Teck Coal Ltd.,37305.0,1
Aa Alfredo Valdez Gomez,37176.23,42
Jpmorgan Chase Bank N.A.,37169.51,7
Scan Global Logistics A S,37042.68000000001,4
Bysco International Llc,36999.0,1
The Chemours Co. Fc Llc,36782.020000000004,11
Shell,36617.12,2
Totsa Total Oil Tradin,36512.0,2
Otis Mc Allister Inc.,36413.76,14
Air Tiger Express (Usa) Inc.,36329.17,7
Ngb Express Line,36302.0,1
Mid Continent Coal And Coke Co.,36223.19,2
Tsrc Specialty Materials Llc,36100.48,36
Serviacero Comercial S.A. De C.V.,36084.59,51
Natixis Sa,36076.24,32
Exxon Oil Corp.,36066.0,4
Wartsila North America Inc.,36037.81,341
Qssc S.A. De C.V.,36020.57,127
Mitsubishi Cement Corp.,36000.0,1
Levy Brennan Street Dock,36000.0,2
Core Industries,36000.0,2
Briess Malt&Ingredients Co.,36000.0,3
Thb Transport Und Handelsberatungs,35920.0,1
Ssab Inc.,35899.9,683
The Chemours Co. 1007 Market,35885.0,4
M I L.L.C. 300 Industrial Road,35850.0,1
"Korea Z Inc. Co., Ltd.",35803.0,5
Perdue Agribusiness,35757.170000000006,2
Aramco Asia Singapore Ltd.,35682.0,1
Geodis Usa,35658.84,28
Centurion Lumber Ltd.,35618.08,23
Magnesita Refractories Co.,35521.73,6
Xing Qiao Unipec Ameica Inc.,35463.18,2
Inchcape Shipping Services,35403.99,64
Ardent Mills,35399.29,1
General Electric Co.,35316.33,329
Tribute Energy Inc.,35216.479999999996,30
Totsa Totalenergi,35215.9,1
Certainteed Gyp Opco Llc,35211.81,3
Fabrica De Jabon La Corona S.A. De,35173.87,12
Citrosuco Gmb H,35145.86,12
Iat International,35056.369999999995,5
Asociacion De Azucareros De,35000.0,6
To Orderameropa North America Inc.,35000.0,1
Xiamen C And D Inc.,34971.0,12
Bekaer Corp.,34873.38,66
Michelin North America Inc.,34864.27,465
Volkswagen Group Australia (Pty) ) Ltd.,34764.42,242
Trinity Av. Perimetral,34640.7,206
"C&D Logistics (Shanghai) Co., Ltd.",34527.1,7
Benteler Steel & Tube Corp.,34465.01,911
Shell Offshore Inc.,34354.14,155
Oq,34311.0,10
Icl Ip America,34279.15,9
Tubos De Acero De Mexico S.A.,34223.72,63
Nissan North America,34101.25,179
Apical Resources America Llc.,34057.81,21
Cwp Canadia Wood Products,34048.270000000004,50
Seattle Iron & Metals,34000.0,8
Pt Kreasijaya,34000.0,16
Gm Dock,34000.0,2
Amcor Marine,34000.0,2
Wirt Dock (Old North Star Dock),34000.0,2
Bb Energy Usa Llc,33959.57,2
Mallory Alexander International Logistics,33905.94,36
Brunswick Valley Lumber Inc.,33902.4,28
Oxbox Calcining International Llc,33775.0,2
Gm Corp. Material Brokering,33745.17,29
Artemyn Usa Llc,33689.0,4
Banque De Commerce Et De,33653.67,57
Spc Samlip,33650.0,3
Wilmar Sugar Australia Trading,33600.0,2
Metsa Wood Usa Inc.,33594.12,128
Borusan Berg Pipe,33476.05,5
Gmb North America Inc.,33351.17,9
Saga Welco,33279.66,247
Witspa,33034.5,3
Asher Materials Llc,33000.990000000005,2
Kock Fertilizer Llc,33000.0,1
Marathon Ashland Petroleum,32948.68,1
Ag Royce Metal Marketing Llc,32853.79,2
Grupo Clavero Sa De Cv,32841.380000000005,8
Cementco Usa Llc,32808.0,4
Ford Motor Co.,32775.27,111
Hartree,32767.0,1
Cj International Inc.,32677.510000000002,18
Nsovena Usa,32636.47,50
Ame Salt Llc,32620.56,5
Raizen Centro Sul Sa,32576.0,6
Marathon Anacortes Refinery,32519.07,1
Rbc Europe Ltd.,32330.620000000003,16
Steel Pro Trading Inc.,32308.11,112
Bmw (Uk) Ltd.,32224.82,60
Minteq International Inc.,32200.0,9
Saudi Aramco,32092.16,4
Hiedelberg Materials Us Cement Llc,32060.0,2
California Bees Inc.,31983.780000000002,22
Scott Macgregor,31918.06,26
Wilmington Vopak Terminal,31842.38,6
"J.W. Allen & Co., Inc.",31791.0,2
Jsw Steel Usa Inc.,31453.48,1
Nissan Canada Inc.,31362.06,173
Ofantilles Trading,31300.0,2
Marinemax East Inc.,31244.6,420
Coastal Petroleum,31218.0,2
Mitsubishi Logistics America,31160.43,56
Drs Land System,30844.8,1
Norcell Inc.,30825.21,15
Eneos Americas Inc.,30793.690000000002,3
Viking Life Saving Equipment Inc.,30621.75,666
Wilmar Edible Oils Philippines Inc.,30603.35,22
Revelle Shipping Agency,30517.94,14
Usg Corg,30440.0,1
Ineos Phenol A Division Of Ineos Americas Llc,30420.24,16
Peter Cremer North America,30408.559999999998,26
Banque Cantonale De Geneve,30407.14,17
Ups Supply Chain So,30303.02,1
Bdp Logistics Korea,30291.41,56
Industeel Usa Llc,30182.58,670
Psa Chile S A,30085.16,60
Osborne Dock East Fairport,30000.0,2
Old World Cobble Llc,30000.0,7
Great Lakes Calcium,30000.0,1
Bunge Italia Sp A .,29999.04,3
Fillete Green Shipping Services,29977.84,10
Gt Commadities Llc,29977.66,2
Harold Ten Tenco Imi,29976.04,2
Parrish & Heimbecker Ltd.,29954.45,3
Headwin Global Logistics (Usa) Inc.,29926.55,10
Shipper General Mills,29912.0,4
R. Markey & Sons Inc.,29875.0,133
Xiamen C&D Liangyuan,29872.06,8
Holmen Iggesund Paperboard,29806.72,24
Deutsche,29716.96,1
Far East American Inc.,29714.27,199
Sasol Chemicals Na Llc,29608.03,20
Ticona Polymers,29564.0,15
Hanwa Steel Service Mexicana,29387.31,113
Sk Gas Trading Llc,29254.0,36
Imr Metallurgical Resources Ag,29200.0,4
Synthomer Jefferson Hills Llc,29166.94,22
84 Lumber,29106.760000000002,20
Doug Wirt Enterprises,29029.9,4
Palabora Global Ltd.,29007.44,6
Alcoa World Alumina Llc,29005.559999999998,12
Verplank,29000.0,1
"Xiamen Xiangyu New Energy Co., Ltd.",28998.0,2
Servilamina Summit Mexicana,28989.08,102
Kenwal Steel Corp.,28976.620000000003,45
Grupo Cabezut S.A. De C.V.,28885.16,21
Imtt Bayonne Chem South,28824.24,32
Co Durocher Dock & Dredge,28797.67,3
Imtt Bayonne,28520.46,24
Ed&F Man Liquid Products Llc,28501.92,5
United Bank Ltd.,28365.0,1
Siemens Gamesa Renewable Energy Ltd.,28093.1,36
Punda Mercantile Inc.,28009.92,4
Kinder Morgan Bulk Terminals,28000.0,6
"C&D Logistics (Qingdao) Co., Ltd.",28000.0,2
Dock 63,27972.0,2
Olympic Steel Corp.,27929.71,55
Hug Steel Group Buena Park,27895.77,187
Gas Natural Aprovisionamientos Sdg,27881.0,1
Stericycle Inc.,27803.68,1092
Raizen Argentina S.A.U,27765.449999999997,2
"Hsbc Bank Usa, N.A.",27750.52,24
Idemitsu Internationa,27732.0,6
Pipe And Piling Supplies Ltd.,27707.85,54
Aramco Services Co.,27660.0,2
Fiji Sugar Corp Ltd.,27652.9,2
Mitsubishi Motor Sales Of,27647.48,130
Port Angeles Hardwoods Llc,27631.739999999998,31
Zona Franca,27595.2,1
Carmeuse Americas Erie Sand & Gr,27580.04,2
Salzgitter Mannesmann,27528.86,134
Hawaiian Cement,27500.0,1
Colaske,27500.0,1
Natlantic Trading And Marketing In,27488.760000000002,4
Chemtall Oc,27390.559999999998,9
Mitsui & Co. (Usa) Inc.,27366.88,147
Tesla Motors Canada Ulc,27305.54,8
"Amarus International Pte., Ltd.",27305.0,14
Center Steel Sales Inc.,27290.65,45
Transalta Centralia Generation Llc,27246.0,4
Billerud Us Production Holding Llc,27153.06,42
Secureglobal Logistics,27146.239999999998,10
Boscus Canada,27130.87,69
Unimacts Mfg. Mx Llc,27088.059999999998,20
Mitsubishi International Corp.,27035.5,8
Kukdo Chemical America Inc.,27007.22,10
Pt . Pacrim Nusantara Lesta,27000.0,16
Southwest Sales West Windsor,27000.0,1
Secure Global Logistics,26951.219999999998,13
Summit Global Trading,26846.27,347
Giant Cement Co. 654 Judge St.,26833.0,1
Specgx Llc,26738.28,10
Servco Pacific Inc.,26694.03,122
Nissan Mexicana S.A. De C.V.,26596.2,79
The Folger Coffee Co.,26487.739999999998,244
Shougang Holding Trade (Hk),26454.85,3
Central Steel And Wire Co.,26452.44,23
Motorambar Inc.,26409.05,221
Amarus International Pte,26327.64,15
Mufg,26251.989999999998,3
Asr Group Commodities Us Llc,26250.0,5
J M Huber Corp.,26215.78,4
Golden Peanut Co.,26202.98,6
Inv Nylon Chemicals Americas Llc,26200.47,3
Farabi Petrochemicals Co.,26128.33,10
Mill Steel Co. Of Canada,26085.89,42
Oq Chemicals Corp.,26045.32,18
Snt Steel Inc.,26008.93,116
Rr Stone Products Llc,26000.0,1
Celebrity Cruises Ltd.,25890.260000000002,2064
Trimark Tubulars Ltd.,25887.33,38
Artemyn Canada Ulc.,25857.0,3
Global Trade Distribution Inc.,25803.34,60
Anthony Genaro Dba Gulf Continental,25761.75,2
R.W Smith And Co. Inc. P.O. Box 60,25617.64,44
Ge Co.,25611.12,269
Manuchar Steel Nv,25577.09,11
Sojitz Corporation Of America,25420.0,2
All States Asphalt,25401.2,2
Western Carriers Warehouse,25379.33,35
Cascadia Metals Inc.,25351.64,22
Mts Logistics Inc.,25314.98,6
Bpwood Ltd.,25266.77,56
Chs (Cenex Harvest States),25189.84,8
Buckmans,25168.0,4
Edgen Murray Corp.,25143.77,74
Granit Cement Llc,25098.1,1
Negotiable,25084.739999999998,8
E.C. Levy Co. (Burroughs),25000.0,2
Terminal Acquisition,24991.0,21
Itochu Kenzai Corp.,24990.0,10
Bluescope Steel America Llc,24989.65,5
American Heavy Plates,24940.3,2
Count Energy Trading,24920.0,8
Wirth Steel,24784.02,151
Jol Tubular Inc.,24742.23,32
American Pacific Honduras,24736.74,2
Marubeni Itochu Steel Mexico Sa De,24726.29,77
William H. Kopke Jr. Inc.,24702.32,361
Eurochem North,24700.0,2
Greystones Maritime International,24689.14,9
Hyundai Canada Inc.,24676.55,143
Cit Northbridge Credit Llc,24673.16,12
Citi Bank Na London,24605.62,8
Novelis Corporation,24484.62,18
Steel Warehouse,24370.47,96
Asia Minerals North America Llc,24249.06,18
Ecogreen Oleochemicals Inc.,24217.57,24
Macrocsource Llc,24207.58,2
Nordex Usa Inc.,24164.01,72
Waxian International Llc,24072.120000000003,10
Dominion Energy Virginia,24062.589999999997,4
Burnswick Valley Lumber Inc.,24036.66,19
Maritime & Transport Services Ltd.,24028.6,92
As In Venator Materials Llc,24012.4,4
"Eton Petrochemical Co., Ltd.",24005.0,4
Inv Nylon,24003.25,5
Industries Chimiques Du Fluor,24000.0,2
Reith Riley (Luddington),24000.0,1
Bnsf Logistics Internatioal,23958.0,2
Samsung C And T Corp.,23908.78,115
Chicago Reserve Marine Terminal,23900.0,5
Indorama Ventures Oxides Llc.,23761.43,13
C & S Chemicals Inc.,23712.16,5
Colonial Terminal,23682.16,7
Bwc Texas Terminals Llc,23613.72,14
Conservas La Costena S.A. De C.V.,23519.120000000003,19
Southwire Co. One Southwire,23508.12,34
Pt Sumber Indah,23500.0,8
Ingenio Panuco S.A.P.I.,23500.0,2
Clear Freight Inc.,23418.579999999998,11
Sterling Pipe & Tube Inc.,23402.37,29
Acero Prime S De Rl De Cv,23334.39,97
Aluminium Dynamics,23207.670000000002,116
The Sweets Mix Co.,23200.0,3
Ajubesteel Usa Inc.,23189.29,52
Konecranes Inc.,23082.6,240
Socar Trading Middle East Dmcc,23036.0,4
Dufmex S De Rl De Cv,22975.1,14
Pt Multimas Nabati,22957.84,6
Sasol Chemcials (Usa) Llc,22957.61,18
Trek Metals Inc.,22915.64,53
Shape Corporation,22893.48,53
Blank Endorsed,22802.9,20
Citi Bank N.A. London,22798.0,7
Martin Product Sales,22760.0,2
Ssab Emea Ab Sucursal Del Peru,22733.890000000003,3
Aluchem Of Little Rock Llc,22647.98,4
Penn Warehousing And Distrib.,22639.15,19
Gulf Transport And Trading Ltd.,22592.0,2
Newcrest Red Chris Mining Ltd.,22532.41,3
Cargill Nv Bedrijvenlaan,22510.95,12
Soc Chimica Emilio Fedeli Sp A,22502.68,4
Ingenio El Angel S.A. De C.V.,22425.0,1
Cns Shipping Gmb H,22370.5,2
Bv Dock,22364.0,2
B&L Pipeco Services,22357.59,47
Denizbank,22351.19,1
Apical Resources America Llc,22308.84,14
Cargill International Trading Pte L,22186.0,20
Rabobank,22099.47,2
Mazak Corp.,22035.77,1185
Red Star Yeast Lesaffre Yeast,22008.0,2
Kinder Morgan Dry Bulk Terminal,22000.0,6
The Scoular Grain Inc.,21999.97,2
American Piping Products,21973.87,142
Modern American Recycling Services,21957.86,1
Scotwood Industries Inc.,21897.0,3
Michigan Paving And Materials,21826.9,6
Jan De Nul Us Llc,21771.56,4
Suzuki Motor De Mexico S.A. De C.V.,21744.06,57
Puerto Rico Asphalt,21658.63,6
Associated Asphalt Partners Llc,21644.0,2
Vineyard Wind 1 Llc,21583.32,9
Russell A. Farrow (Us.) Inc.,21571.46,14
Aramco Trading Singapo,21358.0,2
Calcean Minerals And Materials Llc,21281.52,2
Okuma America Corporation,21242.06,1319
Jfe Shoji Power Canada,21118.22,35
Equistar Chemicals Lp,21070.72,12
Conestoga Supply Corp.,21050.02,30
Kemira Water Solutions Inc.,21000.0,5
Olin Corp. (Ocap),20994.32,4
Wuchan Zhongda International Group,20982.0,2
Papalotes Felizardo Elizondo,20906.98,12
Russel Standard Corp.,20904.0,2
Gelncore Energy Uk,20896.76,1
Ls Mnm Inc.,20884.0,2
Cliffs Marquette,20865.28,1
Valaris Rig 75,20787.58,26
"Yunnan Tin Co., Ltd.",20712.42,2
Mitsui De Mexico S.De R.L De C.V,20703.78,43
Ocp Nutricrops S.A.,20700.0,1
Pt . Pelita Agung,20700.0,13
Viterra Argentina S.A.,20500.0,4
Seaboard International Forest,20454.26,98
Florida Power & Light Co.,20423.86,14
Osborne Stone,20411.68,1
1 Stamford Steel Corp. 8 Wright,20402.0,4
Tallaboa Pr Llc,20399.0,3
Crown Cork Seal (Aurora),20352.65,195
Universal Steel Co.,20237.96,43
Project Vesta Pbc,20207.72,2
First Bauxite Us Inc.,20163.9,4
Centurion Lumber Ltd. Centurion Lumber Ltd.,20139.829999999998,17
Amalie Oil,20138.010000000002,4
Vestas Nacelles America Inc.,20099.18,43
Commonwealth Bank,20094.17,1
Martin Collee Manager Logistics F,20041.57,1
Metalurgica Met Mex Peñoles S.A. De C.V.,20010.94,4
Aceitera General Deheza S.A.,20000.0,2
American Metal Chemical Corp.,20000.0,2
Verplanks Cobb Dock,20000.0,1
Trans Carolina Product,20000.0,1
Bering Marine Corp.,20000.0,2
Bunge Oils Inc.,20000.0,4
B&B Granite Block Sales Llc,20000.0,1
Hrfs Financial Services S.A.,19987.69,2
Grey Rock Gathering & Marketing Ll,19984.0,4
Mitsubishi Materials Corp.,19978.0,2
Akra Polyester S.A. De C.V.,19861.46,2
Meever Usa Inc.,19838.3,20
Virgin Island Paving Inc.,19832.73,3
Metales S.A.,19701.52,32
Stolthaven New Orleans Llc,19659.38,11
Volvo Car Mexico S.A. De C.V.,19576.26,95
Nyrstar Sales & Mkting,19540.0,6
Ge Renewables North America Llc,19404.920000000002,46
Oswego Harbor Power Llc,19377.0,3
Phillips,19312.0,11
Century Metals & Supplies,19234.8,36
Motorworld,19230.679999999997,134
Fortacero,19223.71,45
Hercules Drawn Steel Corp.,19105.18,377
Molinos De Puerto Rico Llc,19095.39,3
Taiga International Sales,19084.08,17
Olam Americas Llc,19057.68,35
Thyssenkrupp Materials De Mexico,19026.06,74
Osbourne Dock,19010.0,3
Sulfuric Acid Trading Co. Inc.,19001.52,1
Carver Marine,19000.0,4
Bank Of Nova,18944.2,80
Aarhuskarlshamn Usa Inc. 499,18926.5,8
Redpath Sugar,18925.7,3
Xiamen Itg Agricultural Products Co.,18899.559999999998,4
