Consignee_Harmonized,Port of Loading (F),Country of Origin (F),Shipper_Harmonized,Tons,Consignee_Entity_ID,Pct_of_Entity_Total,Route_Rank
Chevron,"All Other Scotland East Coast Ports, United Kingdom",United Kingdom,Bp Oil International Ltd.,61751.38,CHEVRON-001,0.14,71.0
Chevron,"Rotterdam, Netherlands",Netherlands,Petroineos Trading Ltd.,58829.16,CHEVRON-001,0.14,72.0
Chevron,"All Other Argentina Ports, Argentina",Argentina,Trafigura,58157.16,CHEVRON-001,0.13,73.0
Chevron,"All Other Bahamas Ports, Bahamas",Bahamas,Chevron,57809.4,CHEVRON-001,0.13,74.0
Chevron,"Bajo Grande, Venezuela",Venezuela,Torre Este Piso Ph. Of. Ph. Urb.,55893.34,CHEVRON-001,0.13,75.0
Chevron,"All Other Senegal Ports, Senegal",Senegal,Woodside Energy Ltd.B.V.,51904.0,CHEVRON-001,0.12,76.0
Chevron,"Huelva, Spain",Spain,Cia Espanola De Petroleos Sa,49129.93,CHEVRON-001,0.11,77.0
Chevron,"Daesan, South Korea",South Korea,"Hanwha Total Petrochemical Co., Ltd.",47550.0,CHEVRON-001,0.11,78.0
Chevron,"Cristobal, Panama",Panama,Tartan Oil Llc,41978.0,CHEVRON-001,0.1,79.0
Chevron,"Rotterdam, Netherlands",Netherlands,Scl Rotterdam,39636.12,CHEVRON-001,0.09,80.0
Chevron,"Amsterdam, Netherlands",Netherlands,Totsa Totalenergies Trading Sa,37449.0,CHEVRON-001,0.09,81.0
Chevron,"Daesan, South Korea",South Korea,"Hyundai Oilbank Co., Ltd.",34488.8,CHEVRON-001,0.08,82.0
Chevron,"Talara, Peru",Peru,Peninsula Petroleum Panama Inc.,33419.0,CHEVRON-001,0.08,83.0
Chevron,"All Other Argentina Ports, Argentina",Argentina,Chevron,30941.14,CHEVRON-001,0.07,84.0
Chevron,"All Other Argentina Ports, Argentina",Argentina,Petroleos Sudamericanos Sa,30843.17,CHEVRON-001,0.07,85.0
Chevron,"All Other Kalimantan Ports, Indonesia",Indonesia,Chevron,30708.68,CHEVRON-001,0.07,86.0
Chevron,"All Other Senegal Ports, Senegal",Senegal,La Holding Societe Des,30371.0,CHEVRON-001,0.07,87.0
Chevron,"Vancouver, BC, Canada",Canada,Adm Agri Industries Co.,29998.86,CHEVRON-001,0.07,88.0
Chevron,"Manaus, Brazil",Brazil,Novum Energy Trading Corp.,27261.81,CHEVRON-001,0.06,89.0
Chevron,"Samil, South Korea",South Korea,Chevron,23743.2,CHEVRON-001,0.05,90.0
Chevron,"Al Jubail, Saudi Arabia",Saudi Arabia,Saudi Aramco Toatl Refining And,23535.0,CHEVRON-001,0.05,91.0
Chevron,"All Other Colombian Caribbean Region Ports, Colombia",Colombia,Trafigura,21539.12,CHEVRON-001,0.05,92.0
Chevron,"Onsan, South Korea",South Korea,Chevron,21204.97,CHEVRON-001,0.05,93.0
Chevron,"Gibraltar, Gibraltar",Gibraltar,Chevron,19376.56,CHEVRON-001,0.04,94.0
Chevron,"Bahia Blanca, Argentina",Argentina,Vista Energy Argentina Sau,16194.62,CHEVRON-001,0.04,95.0
Chevron,"All Other Mexico East Coast Region Ports, Mexico",Mexico,PMI Trading,16132.0,CHEVRON-001,0.04,96.0
Chevron,"Le Havre, France",France,Chevron,12434.38,CHEVRON-001,0.03,97.0
Chevron,"Rotterdam, Netherlands",Netherlands,Chevron,10008.06,CHEVRON-001,0.02,98.0
Chevron,"Soyo Oil Terminal, Angola",Angola,Chevron,8394.0,CHEVRON-001,0.02,99.0
Chevron,"Lakeview, Ont, Canada",Canada,Petro Canada Lubricants Inc.,4605.0,CHEVRON-001,0.01,100.0
Chevron,"Quebec, Que, Canada",Canada,Petro Canada Lubricants Inc.,2490.0,CHEVRON-001,0.01,101.0
Chevron,"Clarkson, Ont, Canada",Canada,Petro Canada Lubricants Inc.,2406.0,CHEVRON-001,0.01,102.0
Chevron,"Mongstad, Norway",Norway,Equinor Asa,1383.0,CHEVRON-001,0.0,103.0
Chevron,"Jose, Venezuela",Venezuela,Caribbean Voyager,1164.0,CHEVRON-001,0.0,104.0
Chevron,"La Libertad, Ecuador",Ecuador,Hafnia Leo,616.0,CHEVRON-001,0.0,105.0
Chevron,"Veracruz, Mexico",Mexico,Chevron,565.5,CHEVRON-001,0.0,106.0
Chevron,"Veracruz, Mexico",Mexico,Tubos De Acero De Mexico S.A.,454.68,CHEVRON-001,0.0,107.0
Chevron,"Savona, Italy",Italy,Villa & Bonaldi Sp A,243.09,CHEVRON-001,0.0,108.0
Chevron,"Lido, Italy",Italy,Brembana & Rolle Sp A,215.2,CHEVRON-001,0.0,109.0
Chevron,"Marina Di Carrara, Italy",Italy,Carpenteria Corsi Srl,136.4,CHEVRON-001,0.0,110.0
Chevron,"Malabo, Equatorial Guinea",Equatorial Guinea,"Cabinda Gulf Oil Co., Ltd.",1.4,CHEVRON-001,0.0,111.0
Chevron,"Armuelles, Panama",Panama,Apollo Voyager,0.1,CHEVRON-001,0.0,112.0
Chevron,"Singapore, Singapore",Singapore,El Segundo Voyager,0.09,CHEVRON-001,0.0,113.0
Chevron,"All Other Singapore Ports, Singapore",Singapore,Richmond Voyager,0.08,CHEVRON-001,0.0,114.0
Chevron,"Novorossiysk, Russia",Russia,Mediterranean Voyager,0.04,CHEVRON-001,0.0,115.0
Chevron,"Cape Town, South Africa",South Africa,El Segundo Voyager,0.02,CHEVRON-001,0.0,116.0
Chevron,"Cape Town, South Africa",South Africa,Houston Voyager,0.02,CHEVRON-001,0.0,116.0
Chevron,"Singapore, Singapore",Singapore,Glasgow Voyager,0.02,CHEVRON-001,0.0,116.0
Chevron,"Singapore, Singapore",Singapore,Pascagoula Voyager,0.02,CHEVRON-001,0.0,116.0
Chevron,"Cape Town, South Africa",South Africa,Pascagoula Voyager,0.01,CHEVRON-001,0.0,117.0
Chevron,"Port Louis, Mauritius",Mauritius,London Voyager,0.01,CHEVRON-001,0.0,117.0
Chevron,"All Other Venezuela Ports, Venezuela",Venezuela,Master,0.0,CHEVRON-001,0.0,118.0
Chevron,"Esbjerg, Denmark",Denmark,Wind Scylla,0.0,CHEVRON-001,0.0,118.0
Chevron,"Jose, Venezuela",Venezuela,Carina Voyager,0.0,CHEVRON-001,0.0,118.0
Chevron,"Singapore, Singapore",Singapore,Richmond Voyager,0.0,CHEVRON-001,0.0,118.0
Chevron,"Skikda, Algeria",Algeria,Caribbean Voyager,0.0,CHEVRON-001,0.0,118.0
Citgo,"Pointe A Pierre, Trinidad and Tobago",Trinidad and Tobago,Heritage Petroleum,706040.07,CITGO-001,15.1,1.0
Citgo,"Pointe A Pierre, Trinidad and Tobago",Trinidad and Tobago,Socar Trading North America,698880.93,CITGO-001,14.95,2.0
Citgo,"Amsterdam, Netherlands",Netherlands,Totsa Totalenergies Trading Sa,445343.54,CITGO-001,9.53,3.0
Citgo,"Dos Bocas, Mexico",Mexico,PMI Trading,432041.81,CITGO-001,9.24,4.0
Citgo,"Cayo Arcas, Mexico",Mexico,PMI Trading,297869.72,CITGO-001,6.37,5.0
Citgo,"Covenas, Colombia",Colombia,Ecopetrol,285128.0,CITGO-001,6.1,6.0
Citgo,"Pajaritos, Mexico",Mexico,PMI Trading,266448.5,CITGO-001,5.7,7.0
Citgo,"All Other Colombian Caribbean Region Ports, Colombia",Colombia,Ecopetrol,241373.75,CITGO-001,5.16,8.0
Citgo,"All Other Guyana Ports, Guyana",Guyana,ExxonMobil,231840.1,CITGO-001,4.96,9.0
Citgo,"Cartagena, Colombia",Colombia,Frontera Energy Colombia Corp.,139962.7,CITGO-001,2.99,10.0
Citgo,"Pembroke, United Kingdom",United Kingdom,Valero,126285.4,CITGO-001,2.7,11.0
Citgo,"Balboa, Panama",Panama,"Petrochina International Co., Ltd.",104304.06,CITGO-001,2.23,12.0
Citgo,"Georgetown, Guyana",Guyana,ExxonMobil,99562.0,CITGO-001,2.13,13.0
Citgo,"Puerto Bolivar, Colombia",Colombia,Chevron,97880.0,CITGO-001,2.09,14.0
Citgo,"Covenas, Colombia",Colombia,Unisea Shipping,83219.0,CITGO-001,1.78,15.0
Citgo,"Amsterdam, Netherlands",Netherlands,Gunvor Group,76520.72,CITGO-001,1.64,16.0
Citgo,"Antwerp, Belgium",Belgium,Totsa Totalenergies Trading Sa,73973.02,CITGO-001,1.58,17.0
Citgo,"Mongstad, Norway",Norway,Equinor Asa,43941.0,CITGO-001,0.94,18.0
Citgo,"Pembroke, United Kingdom",United Kingdom,Citgo,41944.62,CITGO-001,0.9,19.0
Citgo,"Amsterdam, Netherlands",Netherlands,Totsa Total Oil Trading S.A.,36456.0,CITGO-001,0.78,20.0
Citgo,"Milford Haven, United Kingdom",United Kingdom,Valero,34848.0,CITGO-001,0.75,21.0
Citgo,"Amsterdam, Netherlands",Netherlands,BP,34008.0,CITGO-001,0.73,22.0
Citgo,"Sao Paulo, Brazil",Brazil,Braskem S.A.,26892.0,CITGO-001,0.58,23.0
Citgo,"Mongstad, Norway",Norway,Equinor Marketing & Trading Us Inc.,23255.77,CITGO-001,0.5,24.0
Citgo,"Amsterdam, Netherlands",Netherlands,Neste Oil (Suisse),17142.0,CITGO-001,0.37,25.0
Citgo,"Aratu, Brazil",Brazil,Braskem S.A.,6064.0,CITGO-001,0.13,26.0
Citgo,"Point Tupper, Cbi, Canada",Canada,Ampol Us Trading Llc,3490.71,CITGO-001,0.07,27.0
Compass Minerals,"Goderich, Ont, Canada",Canada,Compass Minerals,3348505.03,COMPASS-001,100.0,1.0
Diamond Green Diesel Llc,"Rotterdam, Netherlands",Netherlands,Best Commodity Trade,178848.0,,10.04,1.0
Diamond Green Diesel Llc,"Lianyungang, China",China,Amarus International Pte,81389.0,,4.57,2.0
Diamond Green Diesel Llc,"Rotterdam, Netherlands",Netherlands,Progan Eu Bv,80264.03,,4.5,3.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Industria Agro Quimica Braido Ltda,60585.38,,3.4,4.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Progan Br Sa,60089.08,,3.37,5.0
Diamond Green Diesel Llc,"Vancouver, BC, Canada",Canada,West Coast Reduction Ltd.,55341.79,,3.11,6.0
Diamond Green Diesel Llc,"All Other Malaysia Ports, Malaysia",Malaysia,Diamond Green Diesel Llc,52920.0,,2.97,7.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Fasa Commercial Exportadora Ltda,49732.0,,2.79,8.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Celena Alimentos S A,49576.3,,2.78,9.0
Diamond Green Diesel Llc,"Nantong, China",China,Xiamen C And D Commodity Trading,46688.08,,2.62,10.0
Diamond Green Diesel Llc,"Nansha, China",China,"C&D Logistics (Shanghai) Co., Ltd.",46572.52,,2.61,11.0
Diamond Green Diesel Llc,"Brisbane, Australia",Australia,Graincorp Commodity Management (Pty) ),45073.78,,2.53,12.0
Diamond Green Diesel Llc,"Barranquilla, Colombia",Colombia,Agropecuaria San Fernando Sa Agrosa,40569.3,,2.28,13.0
Diamond Green Diesel Llc,"Rotterdam, Netherlands",Netherlands,Progan Eu B.V,37678.0,,2.11,14.0
Diamond Green Diesel Llc,"Tianjin, China",China,Xiamen C And D Commodity Trading,37087.0,,2.08,15.0
Diamond Green Diesel Llc,"Santa Clara, Brazil",Brazil,Fasa Comercial Exportadora Ltda,36218.24,,2.03,16.0
Diamond Green Diesel Llc,"Itaqui, Brazil",Brazil,Fasa Commercial Exportadora Ltda,35248.0,,1.98,17.0
Diamond Green Diesel Llc,"Napier, New Zealand",New Zealand,Graincorp Commodity Management (Pty) ),32747.64,,1.84,18.0
Diamond Green Diesel Llc,"Itaqui, Brazil",Brazil,Fasa Comercial Exportadora Ltda,32291.22,,1.81,19.0
Diamond Green Diesel Llc,"Lianyungang, China",China,"Amarus International Pte., Ltd.",30000.0,,1.68,20.0
Diamond Green Diesel Llc,"Montevideo, Uruguay",Uruguay,Cardama Sa,27836.75,,1.56,21.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Fasa Comercial Exportadora Ltda,27487.72,,1.54,22.0
Diamond Green Diesel Llc,"Nantong, China",China,"Xiamen C D Chemical Co., Ltd.",27310.77,,1.53,23.0
Diamond Green Diesel Llc,"Montevideo, Uruguay",Uruguay,Sapi Sp A,25492.0,,1.43,24.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Cargil Agricola S A,24742.0,,1.39,25.0
Diamond Green Diesel Llc,"Montevideo, Uruguay",Uruguay,Cardama S.A Camino De Los Molinos 5611,23998.0,,1.35,26.0
Diamond Green Diesel Llc,"Hong Kong, Hong Kong",Hong Kong,Diamond Green Diesel Llc,20968.0,,1.18,27.0
Diamond Green Diesel Llc,"Nansha, China",China,Xiamen C And D Commodity Trading,20909.28,,1.17,28.0
Diamond Green Diesel Llc,"Nantong, China",China,Xiaoxian Kangdeli Grease Tech,18085.26,,1.01,29.0
Diamond Green Diesel Llc,"Bluff Harbor, New Zealand",New Zealand,Graincorp Commodity Management (Pty) ),17377.9,,0.98,30.0
Diamond Green Diesel Llc,"Santa Clara, Brazil",Brazil,Faros Industriesde Farinha De Ossos Ltda,16918.92,,0.95,31.0
Diamond Green Diesel Llc,"All Other Argentina Ports, Argentina",Argentina,Agrupacion De Colaboracion San,16772.82,,0.94,32.0
Diamond Green Diesel Llc,"Rotterdam, Netherlands",Netherlands,Diamond Green Diesel Llc,16006.0,,0.9,33.0
Diamond Green Diesel Llc,"Nansha, China",China,Sumec Technology And Equipment Co.,15456.58,,0.87,34.0
Diamond Green Diesel Llc,"Barranquilla, Colombia",Colombia,C I Progan Co Sas,14663.86,,0.82,35.0
Diamond Green Diesel Llc,"Tianjin, China",China,"Tianjin Honor Green Energy Co., Ltd.",13045.56,,0.73,36.0
Diamond Green Diesel Llc,"San Antonio, Chile",Chile,Arsa Group Sp A,12881.0,,0.72,37.0
Diamond Green Diesel Llc,"All Other Indonesia Ports, Indonesia",Indonesia,Diamond Green Diesel Llc,12657.7,,0.71,38.0
Diamond Green Diesel Llc,"Adelaide, Australia",Australia,Graincorp Commodity Management (Pty) ),12358.36,,0.69,39.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Sanimax Do Brasil Industrias,12151.16,,0.68,40.0
Diamond Green Diesel Llc,"Timaru, New Zealand",New Zealand,Graincorp Commodity Management (Pty) ),12001.27,,0.67,41.0
Diamond Green Diesel Llc,"Tianjin, China",China,"Xiamen C D Chemical Co., Ltd.",11628.0,,0.65,42.0
Diamond Green Diesel Llc,"Durban, South Africa",South Africa,Fr Waring International (Pty) ) Ltd.,11354.21,,0.64,43.0
Diamond Green Diesel Llc,"Lianyungang, China",China,Xiaoxian Kangdeli Grease Tech,11150.0,,0.63,44.0
Diamond Green Diesel Llc,"Montevideo, Uruguay",Uruguay,Yarus S.A.,11102.34,,0.62,45.0
Diamond Green Diesel Llc,"All Other Indonesia Ports, Indonesia",Indonesia,"C&D Logistics (Shanghai) Co., Ltd.",11039.9,,0.62,46.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Progan Br S.A.,10679.7,,0.6,47.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Agroindustrial Olhos Verdes Ltda,10626.0,,0.6,48.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Agrupacion De Colaboracion San,10531.0,,0.59,49.0
Diamond Green Diesel Llc,"San Antonio, Chile",Chile,Arsa Groups Sp A,10304.0,,0.58,50.0
Diamond Green Diesel Llc,"Lianyungang, China",China,"Hebei Duancheng Trading Co., Ltd.",10013.0,,0.56,51.0
Diamond Green Diesel Llc,"All Other Peoples Republic of China Ports, China",China,"C&D Logistics (Shanghai) Co., Ltd.",9980.89,,0.56,52.0
Diamond Green Diesel Llc,"Soerabaja, Indonesia",Indonesia,Pt Apeiron Bioenergy Indonesia,8900.0,,0.5,53.0
Diamond Green Diesel Llc,"All Other Viet Nam Ports, Vietnam",Vietnam,"Throne Biofuel Co., Ltd.",8352.03,,0.47,54.0
Diamond Green Diesel Llc,"Adelaide, Australia",Australia,Graincorp Commodity Mgmt (Pty) ) Ltd.,8091.0,,0.45,55.0
Diamond Green Diesel Llc,"Tianjin, China",China,Shandong Lancheng Tianbao Supply,7642.0,,0.43,56.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Mapar S.A.,6985.17,,0.39,57.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Marbel S.A.,6893.48,,0.39,58.0
Diamond Green Diesel Llc,"Melbourne, Australia",Australia,Graincorp Commodity Management (Pty) ),6574.76,,0.37,59.0
Diamond Green Diesel Llc,"Tianjin, China",China,"China Base Ningbo Foreign Trade Co., Ltd.",6552.42,,0.37,60.0
Diamond Green Diesel Llc,"All Other Viet Nam Ports, Vietnam",Vietnam,Vinh Thanh Dat Trading Exp. Imp.,6481.52,,0.36,61.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Pacifico Industria E Comercio De,6356.63,,0.36,62.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Progan Br Sa Rua,6237.78,,0.35,63.0
Diamond Green Diesel Llc,"Tianjin, China",China,Sumec Technology And Equipment Co.,5987.0,,0.34,64.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Pacifico Ind E Com De Oleos E Pro,5326.0,,0.3,65.0
Diamond Green Diesel Llc,"All Other Indonesia Ports, Indonesia",Indonesia,Pt Apeiron Bioenergy Indonesia,4735.89,,0.27,66.0
Diamond Green Diesel Llc,"All Other Tasmania Ports, Australia",Australia,Graincorp Commodity Management (Pty) ),4662.21,,0.26,67.0
Diamond Green Diesel Llc,"Brisbane, Australia",Australia,Wilmar Trading (Australia) (Pty) ) Ltd.,4641.92,,0.26,68.0
Diamond Green Diesel Llc,"Soerabaja, Indonesia",Indonesia,Apeiron Bioenergy Indonesia,4493.0,,0.25,69.0
Diamond Green Diesel Llc,"Soerabaja, Indonesia",Indonesia,Pt Apeiron Bioenergy Grand Slipi To,4306.0,,0.24,70.0
Diamond Green Diesel Llc,"Rotterdam, Netherlands",Netherlands,Orangeoils B.V.,4175.96,,0.23,71.0
Diamond Green Diesel Llc,"Nansha, China",China,"Luzhou C & D Commodity Co., Ltd.",4103.0,,0.23,72.0
Diamond Green Diesel Llc,"Liverpool, United Kingdom",United Kingdom,Olleco Battlefield Road,3999.0,,0.22,73.0
Diamond Green Diesel Llc,"All Other Indonesia Ports, Indonesia",Indonesia,Pt Apeiron Bioenergy Grand Slipi To,3965.0,,0.22,74.0
Diamond Green Diesel Llc,"Tianjin, China",China,"Hebei Duancheng Trading Co., Ltd.",3941.0,,0.22,75.0
Diamond Green Diesel Llc,"Rotterdam, Netherlands",Netherlands,Proggan Eu B.V Veerkade,3890.0,,0.22,76.0
Diamond Green Diesel Llc,"Merak, Indonesia",Indonesia,Pt Apeiron Bioenergy Indonesia,3884.02,,0.22,77.0
Diamond Green Diesel Llc,"Tianjin, China",China,Hunan Machinery And Equipment Imp.,3802.0,,0.21,78.0
Diamond Green Diesel Llc,"Brisbane, Australia",Australia,Swift And Co. Trade Group,3606.0,,0.2,79.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Celena Aumentos S A.,3599.09,,0.2,80.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Refineria De Grasas Sudamericana,3580.0,,0.2,81.0
Diamond Green Diesel Llc,"Tianjin, China",China,Vitol,3516.69,,0.2,82.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Celena Alimentos Sa,2399.7,,0.13,83.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Minerva S.A.,2216.0,,0.12,84.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Celena Alimentos Sa Endereco Rua,2137.26,,0.12,85.0
Diamond Green Diesel Llc,"Tianjin, China",China,"Qingdao Jingyun Unite Trade Co., Ltd.",2017.45,,0.11,86.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Insugra S.A.,1919.24,,0.11,87.0
Diamond Green Diesel Llc,"Lianyungang, China",China,Qingdao Baditu New Energy Technolog,1769.0,,0.1,88.0
Diamond Green Diesel Llc,"Santa Clara, Brazil",Brazil,Pacifico Industria E Comercio De,1548.87,,0.09,89.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Rio Verde Industria De Gorduras E,1548.23,,0.09,90.0
Diamond Green Diesel Llc,"Santa Clara, Brazil",Brazil,Faros Industries De Farinha De,1541.0,,0.09,91.0
Diamond Green Diesel Llc,"Santa Clara, Brazil",Brazil,Fasa Comercial Exportadora Ltd.,1427.81,,0.08,92.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Grabya Srl,1258.56,,0.07,93.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Araguaia Industria Oleos E Prot S.A,1218.66,,0.07,94.0
Diamond Green Diesel Llc,"Itaqui, Brazil",Brazil,Pacifico Ind E Com De Oleos E Pro,1004.0,,0.06,95.0
Diamond Green Diesel Llc,"Timaru, New Zealand",New Zealand,Wilmar Trading (Australia) (Pty) ) Ltd.,997.31,,0.06,96.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Minerva S.A,794.0,,0.04,97.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Agroindustrial Sao Francisco Ltda,545.77,,0.03,98.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Santa Rita Industria De Oleos,538.38,,0.03,99.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Ramgras Sacia Constituyentes 153,446.28,,0.03,100.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Hdk S.A.,420.48,,0.02,101.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Ramgras S.A.C.I. A.,223.7,,0.01,102.0
Diamond Green Diesel Llc,"Buenos Aires, Argentina",Argentina,Marbel S.A,178.0,,0.01,103.0
Diamond Green Diesel Llc,"Barao De Teffe, Brazil",Brazil,Ossotuba Industria E Comercio De,65.12,,0.0,104.0
Diamond Green Diesel Llc,"Sao Paulo, Brazil",Brazil,Minerva Sa,6.0,,0.0,105.0
Eastern Salt Co. Inc.,"All Other Chile Ports, Chile",Chile,Compania Minera,1872121.06,,82.44,1.0
Eastern Salt Co. Inc.,"All Other Egypt Mediterranean Region Ports, Egypt",Egypt,North Coast Commodities Ltd.,139450.0,,6.14,2.0
Eastern Salt Co. Inc.,"All Other Mexico West Coast Region Ports, Mexico",Mexico,Exportadora De Sal S.A. De C.V. Mor,99100.0,,4.36,3.0
Eastern Salt Co. Inc.,"Cerros Island, Mexico",Mexico,Exp. Adora De Sal Sa De Cv Morro,59816.0,,2.63,4.0
Eastern Salt Co. Inc.,"All Other Egypt Mediterranean Region Ports, Egypt",Egypt,North Coast Commodities Dmcc,51768.2,,2.28,5.0
Eastern Salt Co. Inc.,"All Other Brazil Ports North Of Recife, Brazil",Brazil,Salinor Salinas Do Nordeste S.A.,48650.0,,2.14,6.0
Ecopetrol,"All Other Colombian Caribbean Region Ports, Colombia",Colombia,Ecopetrol,3244318.06,ECOPETROL-001,54.56,1.0
Ecopetrol,"Covenas, Colombia",Colombia,Ecopetrol,2504735.12,ECOPETROL-001,42.12,2.0
Ecopetrol,"Mamonal, Colombia",Colombia,Refineria De Cartagena S.A.,80032.0,ECOPETROL-001,1.35,3.0
Ecopetrol,"Cartagena, Colombia",Colombia,Ecopetrol,57976.66,ECOPETROL-001,0.97,4.0
Ecopetrol,"Sint Eustatius, Netherlands Antilles",Netherlands Antilles,Ecopetrol,38874.0,ECOPETROL-001,0.65,5.0
Ecopetrol,"Barranquilla, Colombia",Colombia,Ecopetrol,20586.0,ECOPETROL-001,0.35,6.0
Emirates Aluminium (EGA),"All Other Canada Pacific Region Ports, Canada",Canada,Orca Sand and Gravel,5550969.43,EMIRATES-001,36.46,1.0
Emirates Aluminium (EGA),"All Other United Arab Emirates Ports, United Arab Emirates",United Arab Emirates,Emirates Aluminium (EGA),4156288.7,EMIRATES-001,27.3,2.0
Emirates Aluminium (EGA),"All Other United Arab Emirates Ports, United Arab Emirates",United Arab Emirates,Dubai Aluminium,3917761.98,EMIRATES-001,25.73,3.0
Emirates Aluminium (EGA),"Meldrum Bay, Canada",Canada,Lafarge North America,658448.83,EMIRATES-001,4.32,4.0
Emirates Aluminium (EGA),"All Other Newfoundland Ports, Canada",Canada,Cemex,148582.0,EMIRATES-001,0.98,5.0
Emirates Aluminium (EGA),"Meldrum Bay, Canada",Canada,Lafarge Na Meldrum Bay,133000.0,EMIRATES-001,0.87,6.0
Emirates Aluminium (EGA),"Bruce Mines, Ont, Canada",Canada,Ontario Trap Rock,111000.0,EMIRATES-001,0.73,7.0
Emirates Aluminium (EGA),"Bruce Mines, Ont, Canada",Canada,Ontario Trap Rock A Division Of,108305.16,EMIRATES-001,0.71,8.0
Emirates Aluminium (EGA),"Algoma, Ont, Canada",Canada,Inter Ontario Equipment Rental,99900.0,EMIRATES-001,0.66,9.0
Emirates Aluminium (EGA),"All Other Canada Atlantic Region Ports, Canada",Canada,Cemex,55902.0,EMIRATES-001,0.37,10.0
Emirates Aluminium (EGA),"Abu Zabi, United Arab Emirates",United Arab Emirates,Emirates Aluminium (EGA),48672.86,EMIRATES-001,0.32,11.0
Emirates Aluminium (EGA),"Tarragona, Spain",Spain,Canteras La Ponerosa S.A.,46681.0,EMIRATES-001,0.31,12.0
Emirates Aluminium (EGA),"Abu Zabi, United Arab Emirates",United Arab Emirates,Dubai Aluminium,45241.29,EMIRATES-001,0.3,13.0
Emirates Aluminium (EGA),"Thessalon, Ont, Canada",Canada,Lafarge Holcim,20000.0,EMIRATES-001,0.13,14.0
Emirates Aluminium (EGA),"Algoma, Ont, Canada",Canada,Inter Ontario Equipment,18000.0,EMIRATES-001,0.12,15.0
Emirates Aluminium (EGA),"Thessalon, Ont, Canada",Canada,Lafarge Canada Smelter Bay Quarry,17000.0,EMIRATES-001,0.11,16.0
Emirates Aluminium (EGA),"Brake, Germany",Germany,Emirates Aluminium (EGA),16737.06,EMIRATES-001,0.11,17.0
Emirates Aluminium (EGA),"Alexandretta, Turkey",Turkey,Altin Ates Kimya A.S.,13295.2,EMIRATES-001,0.09,18.0
Emirates Aluminium (EGA),"Rotterdam, Netherlands",Netherlands,Emirates Aluminium (EGA),12531.94,EMIRATES-001,0.08,19.0
Emirates Aluminium (EGA),"All Other Mexico West Coast Region Ports, Mexico",Mexico,Mar Y Carmen S.A. De C.V.,10156.44,EMIRATES-001,0.07,20.0
Emirates Aluminium (EGA),"Marina Di Carrara, Italy",Italy,Emirates Aluminium (EGA),7913.34,EMIRATES-001,0.05,21.0
Emirates Aluminium (EGA),"Adana, Turkey",Turkey,Tamka Tarim San Ve Tic Ltd. Sti,6900.0,EMIRATES-001,0.05,22.0
Emirates Aluminium (EGA),"Adana, Turkey",Turkey,Lotus Ege Tarim Ticaret As,5198.98,EMIRATES-001,0.03,23.0
Emirates Aluminium (EGA),"Porto Corsini, Italy",Italy,Emirates Aluminium (EGA),5130.0,EMIRATES-001,0.03,24.0
Emirates Aluminium (EGA),"Monfalcone, Italy",Italy,Emirates Aluminium (EGA),3069.82,EMIRATES-001,0.02,25.0
Emirates Aluminium (EGA),"Antwerp, Belgium",Belgium,ArcelorMittal,1275.8,EMIRATES-001,0.01,26.0
Emirates Aluminium (EGA),"Algeciras, Spain",Spain,Benin Organics Sa,910.56,EMIRATES-001,0.01,27.0
