Analysis_Type,Entity_ID,Entity_Name,Vessel_Type,Carrier,Vessel_Name,Vessel_Size_Class,Total_Tons,Total_Value,Shipment_Count,Unique_Vessels,Pct_Tons,Pct_Shipments
Entity_Carrier,CHEVRON-001,Chevron,,MGYA - Miklagard S Gemi Isletmeciligi Ve Ticaret A S,,,2505.0,5155000.0,1,1.0,0.004266254061596276,0.17513134851138354
Entity_Carrier,CHEVRON-001,Chevron,,MIMA - Minerva Marine Inc,,,1381146.55,666306000.0,9,6.0,2.3522243826735267,1.5761821366024518
Entity_Carrier,CHEVRON-001,Chevron,,MKMQ - Maran Tankers Management Inc,,,232860.0,135756000.0,0,3.0,0.3965828027079077,0.0
Entity_Carrier,CHEVRON-001,Chevron,,MLAA - Mol Chemical Tankers Pte Ltd,,,29998.86,18300000.0,2,1.0,0.05109092148433456,0.3502626970227671
Entity_Carrier,CHEVRON-001,Chevron,,MLCW - Mclean Cargo Specialists,,,215.2,4326000.0,0,1.0,0.00036650613734751244,0.0
Entity_Carrier,CHEVRON-001,Chevron,,MMSM - Mms Company Ltd,,,121511.8,103514000.0,2,2.0,0.20694619172929116,0.3502626970227671
Entity_Carrier,CHEVRON-001,Chevron,,MSDK - Mercuria Shipping Sarl,,,345869.0,198709000.0,0,2.0,0.589047914582931,0.0
Entity_Carrier,CHEVRON-001,Chevron,,NATH - Nordic American Tankers,,,110133.0,55838000.0,0,1.0,0.18756700940749807,0.0
Entity_Carrier,CHEVRON-001,Chevron,,NKSL - Northern King Shipping Co Ltd,,,52252.6,29470000.0,0,1.0,0.08899116446266091,0.0
Entity_Carrier,CHEVRON-001,Chevron,,NPLW - Navig8 Pte Ltd,,,35143.0,38938000.0,0,1.0,0.05985188282901315,0.0
Entity_Carrier,CHEVRON-001,Chevron,,NSDS - Nord Sud Shipping Inc,,,2.72,9600.0,0,1.0,4.632419579857035e-06,0.0
Entity_Carrier,CHEVRON-001,Chevron,,NTWY - N Two,,,452214.06,311600000.0,0,3.0,0.7701637006730309,0.0
Entity_Carrier,CHEVRON-001,Chevron,,OTUS - Odfjell Tankers As,,,15216.0,33364000.0,8,2.0,0.025914300120259057,1.4010507880910683
Entity_Carrier,CHEVRON-001,Chevron,,PNFN - Penfield Marine Llc,,,10532265.48,5827582200.0,189,34.0,17.9374532462516,33.09982486865149
Entity_Carrier,CHEVRON-001,Chevron,,PSKM - Ps Tanker One Limited,,,153288.02000000002,111201000.0,3,1.0,0.26106412691379294,0.5253940455341506
Entity_Carrier,CHEVRON-001,Chevron,,PTKS - Pantheon Tankers Management Ltd,,,794885.0,417199000.0,0,4.0,1.3537650138730364,0.0
Entity_Carrier,CHEVRON-001,Chevron,,SAMO - Samos Steamship Co,,,803078.0,540552110.0,0,2.0,1.3677184747619218,0.0
